movie_title,rating,user_rating,genres,plot_keyword,director,top_5_casts,writer,votes,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
Swimming with Sharks,7.0,24K,"['Comedy', 'Crime']","['torture', 'scene of the crime', 'bos', 'film industry', 'black comedy']",George Huang,"['Kevin Spacey', 'Frank Whaley', 'Michelle Forbes', 'George Huang', 'George Huang']",George Huang,24000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica Inn,6.3,10K,"['Adventure', 'Crime']","['hanging', 'assumed identity', 'shipwreck', 'stabbed to death', 'impersonation', 'woman in jeopardy', 'secret identity', 'ship', 'dinner party', 'held at gunpoint']",Alfred Hitchcock,"['Joan Harrison', 'J.B. Priestley', ""Maureen O'Hara"", 'Robert Newton', 'Charles Laughton']",Sidney Gilliat,10000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Welcome to Collinwood,6.3,15K,"['Comedy', 'Crime']","['prison escape', 'neo screwball comedy', 'prison', 'burglary', 'breaking and entering']",Anthony Russo,"['Anthony Russo', 'Joe Russo', 'George Clooney', 'Sam Rockwell', 'William H. Macy']",Joe Russo,15000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Curse of the Jade Scorpion,6.7,41K,"['Comedy', 'Crime', 'Mystery']","['animal in title', 'neo screwball comedy', 'reference to adolf hitler', 'hypnosis']",Woody Allen,"['Greg Stebner', 'Woody Allen', 'John Tormey', 'Woody Allen', 'Woody Allen']",Woody Allen,41000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Take the Money and Run,7.2,30K,"['Comedy', 'Crime']","['fbi federal bureau of investigation', 'timeframe 1930s', 'career criminal', 'boy wears eyeglasses', 'criminal', 'neo screwball comedy', 'timeframe 1940s', 'escape from prison', 'man wears eyeglasses', 'city']",Woody Allen,"['Mickey Rose', 'Woody Allen', 'Janet Margolin', 'Marcel Hillaire', 'Woody Allen']",Woody Allen,30000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We're No Angels,6.1,23K,"['Comedy', 'Crime']","['police', 'pig', 'con', 'priest', 'escape', 'superstition', 'convict', 'lingerie slip']",Neil Jordan,"['Ranald MacDougall', 'Albert Husson', 'Robert De Niro', 'Sean Penn', 'Demi Moore']",David Mamet,23000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantomas,6.9,11K,"['Adventure', 'Comedy', 'Crime']","['paris france', 'identity theft', 'same actor playing two characters simultaneously on screen']",André Hunebelle,"['Marcel Allain', 'Jean Halain', 'Jean Marais', 'Louis de Funès', 'Mylène Demongeot']",Pierre Souvestre,11000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal Eagles,6.0,11K,"['Comedy', 'Crime', 'Romance']","['apartment', 'bare chested male', 'birthday party', 'attempted murder', 'new york city', 'time bomb', 'cake', 'police officer', 'detective', 'district attorney']",Ivan Reitman,"['Jim Cash', 'Jack Epps Jr.', 'Robert Redford', 'Debra Winger', 'Daryl Hannah']",Ivan Reitman,11000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Trailer Park Boys: The Movie,7.1,13K,"['Comedy', 'Crime']","['stoner comedy', 'five word title', 'cult film', 'canada', 'alliance atlantis']",Mike Clattenburg,"['Robb Wells', 'Robb Wells', 'John Paul Tremblay', 'Mike Smith', 'Mike Clattenburg']",Mike Clattenburg,13000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lavender Hill Mob,7.5,14K,"['Comedy', 'Crime']","['schoolgirl', 'paris france', 'reference to william shakespeare', 'scotland yard', 'france']",Charles Crichton,"['Alec Guinness', 'Stanley Holloway', 'Sidney James', 'Charles Crichton', 'T.E.B. Clarke']",T.E.B. Clarke,14000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fletch Lives,6.1,21K,"['Comedy', 'Crime', 'Mystery']","['wisecrack humor', 'character name in title', 'good versus evil', 'hero', 'chore', 'louisiana', 'sequel', 'disguise', 'dancing', 'inheritance']",Michael Ritchie,"['Leon Capetanos', 'Chevy Chase', 'Hal Holbrook', 'Julianne Phillips', 'Michael Ritchie']",Gregory McDonald,21000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Without a Clue,6.9,10K,"['Comedy', 'Crime', 'Mystery']","['private detective', 'sherlock holmes character', 'three word title', 'cameo', 'dr. john watson character', 'drunkenness', 'attempted suicide', 'spoof', 'knocked unconscious']",Thom Eberhardt,"['Larry Strawther', 'Michael Caine', 'Ben Kingsley', 'Jeffrey Jones', 'Thom Eberhardt']",Gary Murphy,10000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Le gendarme de Saint-Tropez,7.1,12K,"['Comedy', 'Crime']","['police', 'investigation', 'policeman']",Jean Girault,"['Jacques Vilfrid', 'Jean Girault', 'Louis de Funès', 'Geneviève Grad', 'Michel Galabru']",Richard Balducci,12000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Time Crooks,6.6,39K,"['Comedy', 'Crime']","['new york city', 'dreamworks', 'heist', 'criminal', 'neo screwball comedy', 'restaurant']",Woody Allen,"['Woody Allen', 'Tracey Ullman', 'Hugh Grant', 'Woody Allen', 'Woody Allen']",Woody Allen,39000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Maiden Heist,6.0,17K,"['Comedy', 'Crime']","['forgery', 'new york city', 'heist', 'caper crime', 'veteran', 'security guard']",Peter Hewitt,"['Christopher Walken', 'Joseph McKenna', 'Wynn Everett', 'Peter Hewitt', 'Michael LeSieur']",Michael LeSieur,17000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trouble in Paradise,8.0,15K,"['Comedy', 'Crime', 'Romance']","['thief', 'national film registry', 'pickpocket', 'secretary', 'screwball comedy', ""reference to shakespeare's romeo and juliet""]",Ernst Lubitsch,"['Grover Jones', 'Aladar Laszlo', 'Miriam Hopkins', 'Kay Francis', 'Herbert Marshall']",Samson Raphaelson,15000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Clay Pigeons,6.6,12K,"['Comedy', 'Crime']","['female rear nudity', 'murder of a nude woman', 'panty', 'anal sex', 'female nudity', 'nudity', 'strong female character', 'sex scene', 'breast']",David Dobkin,"['Joaquin Phoenix', 'Vince Vaughn', 'Janeane Garofalo', 'David Dobkin', 'Matthew L. Healy']",Matthew L. Healy,12000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assassination of a High School President,6.2,16K,"['Comedy', 'Crime', 'Mystery']","['bare chested male', 'female stockinged legs', 'party', 'popularity', 'pantyhose', 'woman wears a bra', 'school']",Brett Simon,"['Tim Calpin', 'Reece Thompson', 'Mischa Barton', 'Bruce Willis', 'Brett Simon']",Kevin Jakubowski,16000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Adulthood,6.6,13K,"['Crime', 'Drama']","['police', 'female full frontal nudity', 'drug addict', 'female nudity', 'nudity', 'directorial debut', 'hoodie', 'drug', 'sex', 'gang']",Noel Clarke,"['Noel Clarke', 'Scarlett Alice Johnson', 'Adam Deacon', 'Noel Clarke', 'Noel Clarke']",Noel Clarke,13000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ordinary Decent Criminal,6.3,14K,"['Comedy', 'Crime']","['irish republican army', 'disguise', 'interrogation', 'caper crime']",Thaddeus O'Sullivan,"['Kevin Spacey', 'Linda Fiorentino', 'Peter Mullan', ""Thaddeus O'Sullivan"", 'Gerard Stembridge']",Gerard Stembridge,14000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monsieur Verdoux,7.8,17K,"['Comedy', 'Crime', 'Drama']","['serial killer', 'execution', 'directed by star', '1920s', 'psychopath', 'murder', 'black comedy']",Charles Chaplin,"['Orson Welles', 'Charles Chaplin', 'Mady Correll', 'Allison Roddan', 'Charles Chaplin']",Charles Chaplin,17000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snow Angels,6.8,13K,"['Crime', 'Drama', 'Romance']","['tragic event', 'winter', 'abusive husband', 'flashback', 'tragic ending', 'small town', 'restaurant', 'school', 'snow']",David Gordon Green,"[""Stewart O'Nan"", 'Kate Beckinsale', 'Sam Rockwell', 'Michael Angarano', 'David Gordon Green']",David Gordon Green,13000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rob the Mob,6.3,11K,"['Biography', 'Crime', 'Drama']","['female rear nudity', 'scantily clad female', 'red dress', 'ex convict', 'female nudity', 'female removes her clothes', 'female removes her dress']",Raymond De Felitta,"['Michael Pitt', 'Nina Arianda', 'Andy Garcia', 'Raymond De Felitta', 'Jonathan Fernandez']",Jonathan Fernandez,11000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Am a Fugitive from a Chain Gang,8.2,13K,"['Crime', 'Drama', 'Film-Noir']","['wrongful conviction', 'blackmail', 'gold digger', 'false accusation', 'escape from prison']",Mervyn LeRoy,"['Howard J. Green', 'Brown Holmes', 'Paul Muni', 'Glenda Farrell', 'Helen Vinson']",Robert E. Burns,13000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ill Manors,7.0,11K,"['Crime', 'Drama', 'Music']","['shot in the chest', 'man hits a woman', 'stabbed to death', 'shooting', 'blood', 'drug dealer', 'dead body']",Plan B,"['Riz Ahmed', 'Sliem Ben-Salah', 'Ed Skrein', 'Plan B', 'Plan B']",Plan B,11000,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Phir Hera Pheri,7.1,23K,"['Comedy', 'Crime']","['swimming pool', 'money', 'gangster', 'friend', 'robbery', 'split screen', 'cell phone']",Neeraj Vora,"['Akshay Kumar', 'Suniel Shetty', 'Paresh Rawal', 'Neeraj Vora', 'Neeraj Vora']",Neeraj Vora,23000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casino Jack,6.2,17K,"['Biography', 'Comedy', 'Crime']","['character name as title', 'nickname as title', 'one word title', 'corruption', 'washington d.c.', 'scene during end credits', 'murder', 'bagman']",George Hickenlooper,"['Kevin Spacey', 'Barry Pepper', 'Jon Lovitz', 'George Hickenlooper', 'Norman Snider']",Norman Snider,17000,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
